user_id,timestamp,group,landing_page,converted
670051,2017-01-16 14:00:26.841503,treatment,new_page,0
636390,2017-01-14 14:19:34.478212,control,old_page,0
858726,2017-01-12 13:52:27.984757,control,old_page,0
853236,2017-01-14 04:43:59.176211,treatment,new_page,0
768346,2017-01-04 23:02:00.818832,control,old_page,0
887235,2017-01-13 02:34:56.923553,control,old_page,0
644135,2017-01-09 00:47:31.727596,treatment,old_page,0
654258,2017-01-16 15:23:26.450640,treatment,new_page,0
733407,2017-01-16 23:11:15.144724,control,old_page,0
672198,2017-01-11 09:44:41.480039,control,old_page,0
730395,2017-01-19 03:43:11.470119,control,old_page,1
641730,2017-01-20 13:39:47.824553,treatment,new_page,0
853919,2017-01-07 00:08:56.582182,treatment,new_page,0
694016,2017-01-23 07:22:54.898261,control,old_page,0
939665,2017-01-23 09:32:57.381267,treatment,new_page,0
866295,2017-01-24 10:14:09.336120,control,old_page,0
666498,2017-01-21 04:26:34.852054,control,old_page,1
919949,2017-01-15 06:50:40.221845,treatment,new_page,0
794885,2017-01-21 02:12:09.547056,control,old_page,0
837171,2017-01-22 12:11:49.958706,control,old_page,0
806532,2017-01-22 08:48:13.054623,control,old_page,0
711343,2017-01-06 12:59:39.943147,treatment,new_page,1
774703,2017-01-06 04:57:31.041398,control,old_page,0
791764,2017-01-17 14:30:12.318643,control,old_page,0
670349,2017-01-19 15:37:09.757145,treatment,new_page,0
699847,2017-01-14 09:02:28.212806,control,old_page,0
658888,2017-01-11 16:36:02.944461,treatment,new_page,0
783866,2017-01-10 03:56:48.143985,control,old_page,0
675791,2017-01-19 08:29:11.270773,control,old_page,0
810249,2017-01-23 13:11:42.427092,treatment,new_page,0
857107,2017-01-06 07:26:34.093106,control,old_page,0
737157,2017-01-07 12:49:41.908529,control,old_page,0
792484,2017-01-05 04:29:44.050465,control,old_page,0
656564,2017-01-03 11:49:13.936014,control,old_page,0
796644,2017-01-09 07:55:54.266978,control,old_page,0
748207,2017-01-18 12:13:19.418887,treatment,new_page,1
708244,2017-01-19 22:57:45.398231,treatment,new_page,0
713309,2017-01-07 15:48:42.392303,treatment,new_page,0
859223,2017-01-08 14:08:18.666946,treatment,old_page,0
901058,2017-01-12 19:37:25.400805,treatment,new_page,0
866926,2017-01-17 11:47:35.571147,treatment,new_page,0
654325,2017-01-06 22:27:42.311073,treatment,new_page,1
750573,2017-01-10 15:23:14.688164,control,old_page,0
705012,2017-01-22 22:09:05.852315,control,old_page,0
826490,2017-01-22 02:29:12.726308,control,old_page,0
653185,2017-01-12 22:46:10.771488,treatment,new_page,0
763153,2017-01-17 19:34:49.145907,control,old_page,0
766108,2017-01-15 02:33:44.358464,treatment,new_page,0
711156,2017-01-16 16:12:57.162392,treatment,new_page,1
725039,2017-01-16 13:49:42.273390,treatment,new_page,1
645460,2017-01-09 05:27:37.555031,treatment,new_page,0
863428,2017-01-20 02:25:21.859438,control,old_page,0
907931,2017-01-19 02:41:05.068494,control,old_page,0
864865,2017-01-19 22:44:36.072668,treatment,new_page,0
767813,2017-01-09 21:47:23.085240,treatment,new_page,0
782287,2017-01-04 17:13:59.917575,control,old_page,0
693414,2017-01-23 06:43:13.612741,control,old_page,0
779120,2017-01-11 02:00:27.060063,control,old_page,0
659799,2017-01-11 20:18:13.287189,control,old_page,0
806091,2017-01-07 11:09:04.938151,control,old_page,0
869056,2017-01-11 19:58:27.947285,treatment,old_page,0
706345,2017-01-06 06:47:49.450503,treatment,new_page,0
648977,2017-01-14 15:51:44.141245,treatment,new_page,0
821056,2017-01-04 06:53:31.675543,treatment,new_page,0
849761,2017-01-20 20:15:54.075593,control,old_page,0
804368,2017-01-24 03:50:22.057668,treatment,new_page,0
731870,2017-01-08 18:31:25.259397,treatment,new_page,0
837177,2017-01-21 09:55:34.626544,control,old_page,0
699475,2017-01-08 11:01:48.723794,treatment,new_page,0
652810,2017-01-20 14:49:15.196993,control,old_page,0
738225,2017-01-20 21:34:35.069467,treatment,new_page,0
914789,2017-01-10 03:21:37.887546,treatment,new_page,0
738770,2017-01-03 06:25:54.784334,control,old_page,0
944361,2017-01-05 16:24:11.593176,control,old_page,0
815131,2017-01-22 05:29:40.473364,treatment,old_page,0
643797,2017-01-08 09:33:39.147598,control,old_page,0
922948,2017-01-17 06:01:05.291179,control,old_page,0
934425,2017-01-20 22:24:01.000322,control,old_page,0
715541,2017-01-03 16:37:22.931023,control,old_page,0
865575,2017-01-16 15:53:52.067372,control,old_page,0
803078,2017-01-18 04:52:37.947264,treatment,new_page,0
890624,2017-01-20 04:22:51.826965,control,old_page,0
692839,2017-01-08 23:09:43.445516,control,old_page,0
703939,2017-01-18 22:18:53.904919,treatment,old_page,0
897336,2017-01-13 00:31:26.141475,treatment,new_page,0
759563,2017-01-21 20:09:54.221454,control,old_page,0
864536,2017-01-11 13:33:42.785220,control,old_page,0
808508,2017-01-22 01:12:01.410307,treatment,new_page,0
656344,2017-01-02 20:41:37.297380,control,old_page,0
908431,2017-01-23 03:36:40.621003,control,old_page,0
926619,2017-01-14 06:14:44.639645,treatment,new_page,0
749919,2017-01-23 23:37:29.717236,control,old_page,0
753687,2017-01-22 04:49:06.522140,treatment,new_page,0
719296,2017-01-22 06:40:15.294432,control,old_page,0
666452,2017-01-18 14:29:33.996897,treatment,new_page,0
811220,2017-01-20 12:37:05.572850,control,old_page,0
676619,2017-01-08 06:31:49.587979,treatment,new_page,0
651696,2017-01-05 21:53:15.520542,treatment,new_page,1
669865,2017-01-23 01:35:46.454239,treatment,new_page,0
707466,2017-01-17 03:21:45.241487,treatment,new_page,0
847340,2017-01-07 14:22:28.030950,treatment,new_page,0
830937,2017-01-11 21:07:16.045979,control,old_page,0
684716,2017-01-13 16:29:00.709492,control,old_page,0
926908,2017-01-20 22:56:26.703432,control,old_page,0
638637,2017-01-05 03:23:01.705226,control,old_page,0
689916,2017-01-12 05:25:20.487130,control,old_page,0
703159,2017-01-23 00:23:57.788329,control,old_page,0
861028,2017-01-21 00:52:02.760241,control,old_page,0
694982,2017-01-03 13:20:35.201500,control,old_page,0
680262,2017-01-08 15:40:27.277104,treatment,new_page,0
797007,2017-01-11 21:28:17.384648,treatment,new_page,0
846552,2017-01-18 17:52:12.853038,control,old_page,0
857740,2017-01-07 16:03:20.620689,control,old_page,1
855999,2017-01-09 18:27:52.757036,control,old_page,0
870002,2017-01-04 00:06:17.154435,control,old_page,0
703939,2017-01-11 02:06:18.739014,control,old_page,0
905444,2017-01-12 17:25:04.988947,treatment,new_page,0
690624,2017-01-22 22:37:02.490645,control,old_page,0
776933,2017-01-18 10:01:43.528692,treatment,new_page,0
801346,2017-01-24 00:59:15.369738,treatment,new_page,0
889336,2017-01-21 21:20:33.248539,treatment,new_page,0
747694,2017-01-17 06:49:04.243105,treatment,new_page,0
920918,2017-01-06 17:43:11.281510,treatment,new_page,0
703651,2017-01-19 05:50:10.309500,treatment,new_page,0
667672,2017-01-11 00:50:48.502768,control,old_page,0
935117,2017-01-15 17:40:00.266488,treatment,new_page,0
917667,2017-01-19 21:04:52.967964,control,old_page,0
934267,2017-01-09 13:20:39.223530,treatment,new_page,0
717273,2017-01-19 17:34:51.647764,control,old_page,0
857529,2017-01-03 07:41:11.437076,control,old_page,0
657450,2017-01-16 05:05:14.612904,treatment,new_page,0
875810,2017-01-22 22:00:11.704000,control,old_page,0
702612,2017-01-16 23:40:15.423416,control,old_page,0
711514,2017-01-09 10:51:55.928431,treatment,new_page,0
741808,2017-01-06 15:22:33.539902,control,old_page,0
669444,2017-01-17 13:41:02.392105,control,old_page,0
783069,2017-01-23 11:23:33.983941,treatment,new_page,0
765725,2017-01-19 03:08:58.958865,control,old_page,0
922773,2017-01-22 09:11:42.286333,treatment,new_page,0
754786,2017-01-04 19:33:44.231327,control,old_page,0
793864,2017-01-17 16:22:37.426940,treatment,new_page,0
928870,2017-01-07 10:10:54.079673,control,old_page,0
667619,2017-01-07 22:38:57.276126,treatment,new_page,0
801528,2017-01-13 17:16:40.134601,control,old_page,0
733547,2017-01-07 04:32:18.306703,control,old_page,0
741762,2017-01-02 18:15:32.348178,treatment,new_page,0
640844,2017-01-18 00:22:56.959607,control,old_page,0
787957,2017-01-18 23:37:26.366213,control,old_page,1
719916,2017-01-13 07:52:21.473063,treatment,new_page,0
814781,2017-01-18 08:11:32.669528,treatment,new_page,0
897037,2017-01-11 22:02:26.370898,treatment,new_page,0
846018,2017-01-07 19:02:24.828234,treatment,new_page,0
923792,2017-01-13 00:54:07.969498,control,old_page,0
697170,2017-01-19 07:37:09.610475,control,old_page,0
748891,2017-01-19 22:33:10.150549,treatment,new_page,0
677342,2017-01-10 18:22:20.269283,treatment,new_page,0
774490,2017-01-20 13:20:48.633972,control,old_page,1
765978,2017-01-03 01:05:06.316801,control,old_page,0
911210,2017-01-21 17:03:26.362019,treatment,new_page,0
845873,2017-01-21 14:49:02.946345,treatment,new_page,0
895653,2017-01-03 23:30:27.396946,treatment,new_page,0
891820,2017-01-09 12:12:38.419354,treatment,new_page,1
862163,2017-01-10 17:54:35.949943,control,old_page,0
737295,2017-01-12 01:45:55.017095,control,old_page,0
667421,2017-01-13 11:39:49.472668,control,old_page,0
740929,2017-01-21 10:45:27.971318,treatment,new_page,0
633892,2017-01-20 07:24:17.120958,treatment,new_page,0
890201,2017-01-10 00:43:30.311137,treatment,new_page,0
662343,2017-01-05 15:21:17.019346,control,old_page,0
652547,2017-01-20 01:16:11.979647,treatment,new_page,0
736957,2017-01-07 04:21:16.005047,treatment,new_page,0
730766,2017-01-08 02:15:03.594781,treatment,new_page,1
874326,2017-01-20 21:29:38.709864,treatment,new_page,0
764049,2017-01-10 23:08:28.146649,control,old_page,0
887416,2017-01-06 13:31:32.477676,treatment,new_page,0
920058,2017-01-17 09:44:10.401909,treatment,new_page,0
651364,2017-01-09 22:08:44.667717,treatment,new_page,0
739442,2017-01-23 16:03:01.234674,control,old_page,0
679185,2017-01-07 16:35:38.015825,control,old_page,0
673012,2017-01-09 00:29:50.287073,treatment,new_page,1
664815,2017-01-10 05:36:18.153030,treatment,new_page,0
883456,2017-01-12 07:13:01.223111,control,old_page,0
655013,2017-01-12 08:16:53.842346,treatment,new_page,1
829654,2017-01-03 13:45:00.685883,control,old_page,0
642770,2017-01-10 10:40:41.250521,treatment,new_page,0
651210,2017-01-23 10:08:19.739665,control,old_page,0
737051,2017-01-08 06:04:40.914324,control,old_page,0
685584,2017-01-21 07:31:07.758506,treatment,new_page,0
713691,2017-01-19 13:51:14.220550,treatment,new_page,0
903613,2017-01-12 01:30:57.504972,treatment,new_page,0
941903,2017-01-10 09:44:22.402593,treatment,new_page,0
877699,2017-01-09 12:42:28.991245,control,old_page,0
631554,2017-01-11 10:46:59.331883,control,old_page,0
898831,2017-01-13 06:48:51.854089,treatment,new_page,0
762765,2017-01-02 18:25:52.086136,control,old_page,0
930626,2017-01-02 21:49:25.571641,control,old_page,0
722667,2017-01-13 13:36:18.550705,treatment,new_page,0
828415,2017-01-21 09:20:46.731019,treatment,new_page,0
684835,2017-01-09 06:57:19.028421,treatment,new_page,0
941565,2017-01-08 06:01:25.970168,control,old_page,0
672844,2017-01-24 09:08:28.066034,control,old_page,0
711661,2017-01-16 10:16:56.698289,treatment,new_page,0
904296,2017-01-07 20:55:25.770316,treatment,new_page,0
675931,2017-01-23 11:20:32.545091,treatment,new_page,0
638885,2017-01-22 16:48:40.150322,control,old_page,0
633238,2017-01-12 12:05:35.681148,control,old_page,0
814749,2017-01-19 18:09:25.665295,treatment,new_page,0
822704,2017-01-06 11:44:29.318762,control,old_page,0
724777,2017-01-14 16:07:20.534472,control,old_page,0
745512,2017-01-08 14:00:17.341592,treatment,new_page,0
862681,2017-01-08 11:12:22.739381,treatment,new_page,0
924381,2017-01-20 18:37:44.249310,control,old_page,0
944255,2017-01-07 06:11:12.634127,treatment,new_page,0
688866,2017-01-08 17:25:47.796633,control,old_page,0
886333,2017-01-12 15:39:15.461299,control,old_page,0
783157,2017-01-22 20:40:29.840086,treatment,new_page,0
760766,2017-01-07 20:15:38.764781,control,old_page,0
895394,2017-01-03 10:17:49.964543,treatment,new_page,1
837753,2017-01-16 16:31:47.096744,control,old_page,0
927876,2017-01-12 15:28:28.533943,treatment,new_page,0
770044,2017-01-14 02:10:24.683223,treatment,new_page,1
760365,2017-01-19 07:19:12.221523,treatment,new_page,0
941343,2017-01-17 09:51:26.497354,treatment,new_page,0
649956,2017-01-08 21:48:15.301609,treatment,new_page,1
892782,2017-01-09 15:17:17.995705,treatment,new_page,0
693515,2017-01-20 20:54:13.704508,treatment,new_page,0
662507,2017-01-21 02:03:46.836916,control,old_page,0
762301,2017-01-18 12:52:11.413370,treatment,new_page,0
761675,2017-01-08 12:55:01.672213,control,old_page,0
662910,2017-01-08 18:15:21.688139,control,old_page,0
774508,2017-01-20 08:58:31.746380,control,old_page,0
835362,2017-01-13 10:08:03.295545,control,old_page,0
633591,2017-01-05 21:08:45.560334,control,old_page,0
766223,2017-01-17 17:04:13.289576,treatment,new_page,0
740128,2017-01-18 23:45:48.266450,control,old_page,0
719582,2017-01-16 17:38:56.254410,control,old_page,0
825823,2017-01-15 13:34:33.237001,control,old_page,1
651795,2017-01-04 02:56:08.721317,control,old_page,0
788225,2017-01-13 12:43:36.096060,control,old_page,0
915052,2017-01-03 06:58:27.519885,treatment,new_page,0
740218,2017-01-15 01:56:11.841927,control,old_page,0
804079,2017-01-08 02:41:19.757988,control,old_page,0
902433,2017-01-19 12:01:50.074303,treatment,new_page,0
742656,2017-01-20 15:17:10.575473,control,old_page,1
833064,2017-01-13 09:31:42.913852,treatment,new_page,0
926581,2017-01-17 12:04:56.772008,control,old_page,0
687413,2017-01-18 03:20:40.191837,control,old_page,0
780863,2017-01-04 12:50:11.114241,control,old_page,0
928428,2017-01-05 10:47:13.231042,control,old_page,0
720909,2017-01-20 11:59:31.642720,treatment,new_page,0
694457,2017-01-22 09:45:24.062049,control,old_page,0
865554,2017-01-14 03:56:16.269036,control,old_page,0
667315,2017-01-03 21:40:24.005154,control,old_page,0
667408,2017-01-06 23:53:26.789084,control,old_page,0
639477,2017-01-22 09:05:55.641482,control,old_page,0
678390,2017-01-17 14:13:09.183314,control,old_page,0
901467,2017-01-15 18:26:05.897156,treatment,new_page,0
651296,2017-01-10 15:12:15.344363,control,old_page,0
691610,2017-01-22 13:17:38.669294,treatment,new_page,0
760772,2017-01-20 08:31:13.817933,treatment,new_page,0
782912,2017-01-23 23:19:49.207598,treatment,new_page,0
699384,2017-01-11 06:30:32.011168,treatment,new_page,0
827470,2017-01-15 00:16:36.637895,treatment,new_page,0
711513,2017-01-22 13:04:34.617663,control,old_page,0
661051,2017-01-05 02:09:13.619754,control,old_page,0
717077,2017-01-17 21:52:47.811760,treatment,new_page,0
719603,2017-01-24 06:14:43.478851,treatment,new_page,0
686239,2017-01-07 08:12:37.173780,control,old_page,0
773259,2017-01-03 23:07:02.195416,treatment,new_page,0
857370,2017-01-17 06:28:18.532044,control,old_page,0
689614,2017-01-09 05:19:10.010885,control,old_page,0
838606,2017-01-14 01:57:57.760029,treatment,new_page,0
934824,2017-01-06 13:30:42.275825,control,old_page,0
680028,2017-01-04 19:16:53.961371,control,old_page,0
775453,2017-01-06 00:28:44.857165,control,old_page,0
772563,2017-01-04 15:23:32.169808,treatment,new_page,0
900939,2017-01-18 18:32:47.989110,control,old_page,1
878495,2017-01-13 00:16:27.585444,treatment,new_page,0
825977,2017-01-16 00:51:34.697052,treatment,new_page,0
907074,2017-01-04 08:13:58.157002,control,old_page,0
732952,2017-01-21 18:16:26.782923,treatment,new_page,0
772097,2017-01-08 22:11:23.773737,treatment,new_page,0
874992,2017-01-17 21:32:00.395046,treatment,new_page,0
812480,2017-01-18 20:23:28.122477,treatment,new_page,0
740934,2017-01-10 15:34:34.076977,control,old_page,0
927841,2017-01-04 13:58:56.131415,treatment,new_page,0
911787,2017-01-22 07:57:47.877308,treatment,new_page,0
860046,2017-01-14 18:28:51.385605,control,old_page,0
923632,2017-01-17 19:44:12.385156,control,old_page,0
716624,2017-01-03 15:41:11.167926,control,old_page,0
932185,2017-01-07 04:15:09.314275,treatment,new_page,0
643960,2017-01-19 21:26:07.344841,treatment,new_page,0
861873,2017-01-08 14:28:11.060286,control,old_page,0
635098,2017-01-21 00:23:29.236820,control,old_page,0
668610,2017-01-21 16:04:06.723207,control,old_page,0
891515,2017-01-15 02:02:43.243275,control,old_page,0
648751,2017-01-23 06:39:34.635110,treatment,new_page,0
677639,2017-01-18 20:55:15.791908,control,old_page,0
673032,2017-01-05 06:17:51.969974,control,old_page,0
761972,2017-01-19 10:51:37.751667,treatment,new_page,0
879356,2017-01-03 15:31:10.058704,control,old_page,1
752779,2017-01-23 11:12:22.771391,treatment,new_page,0
688880,2017-01-23 23:56:46.590278,treatment,new_page,0
914114,2017-01-05 03:51:44.150775,control,old_page,0
678980,2017-01-23 01:22:56.008951,treatment,new_page,0
926036,2017-01-12 11:15:59.595322,control,old_page,0
923691,2017-01-19 06:09:45.151595,treatment,new_page,0
895227,2017-01-07 09:27:49.891722,control,old_page,0
936030,2017-01-03 09:06:18.465287,treatment,new_page,0
739847,2017-01-20 11:40:55.788056,treatment,new_page,0
828913,2017-01-20 03:04:23.312271,control,old_page,0
935910,2017-01-21 22:42:54.238743,treatment,new_page,0
676266,2017-01-16 02:14:00.682798,treatment,new_page,0
912598,2017-01-05 20:53:29.666189,control,old_page,1
675464,2017-01-23 22:32:47.665767,control,old_page,0
695725,2017-01-07 06:20:48.941124,treatment,new_page,0
785123,2017-01-05 12:32:38.230600,treatment,new_page,0
771359,2017-01-18 21:50:55.175694,treatment,new_page,0
678924,2017-01-10 14:20:51.184706,treatment,new_page,0
730608,2017-01-03 14:31:47.312307,control,old_page,1
802475,2017-01-08 07:13:27.791453,control,old_page,0
902665,2017-01-11 06:17:31.970028,treatment,new_page,0
773683,2017-01-21 01:16:54.813746,control,old_page,0
753988,2017-01-08 06:02:49.310746,control,old_page,0
938543,2017-01-23 23:41:37.235083,treatment,new_page,0
679913,2017-01-18 01:42:29.832222,control,old_page,0
649815,2017-01-20 06:29:57.511075,control,old_page,1
929892,2017-01-05 21:25:46.397196,treatment,new_page,0
758718,2017-01-13 03:55:46.281430,control,old_page,1
690082,2017-01-16 17:24:52.951596,control,old_page,0
815365,2017-01-19 23:07:33.347527,treatment,new_page,0
730752,2017-01-07 22:01:48.300782,treatment,new_page,0
782698,2017-01-16 06:44:39.944899,control,old_page,0
711073,2017-01-23 15:05:55.632709,treatment,new_page,0
746474,2017-01-05 03:11:41.511673,control,old_page,0
668662,2017-01-17 04:22:59.096649,treatment,new_page,0
917803,2017-01-19 02:22:54.871096,treatment,new_page,0
753844,2017-01-13 17:45:28.172173,treatment,new_page,0
923088,2017-01-15 00:21:33.946353,treatment,new_page,0
892831,2017-01-09 15:21:36.812050,control,old_page,0
697937,2017-01-18 03:42:30.449712,control,old_page,0
735867,2017-01-10 09:39:41.313744,control,old_page,0
873923,2017-01-13 17:20:02.786932,control,old_page,0
852980,2017-01-15 18:29:49.269250,control,old_page,1
845889,2017-01-21 01:37:35.793929,treatment,new_page,0
668875,2017-01-11 03:43:17.481569,treatment,new_page,0
746612,2017-01-22 19:12:38.423941,control,old_page,0
672253,2017-01-05 12:10:37.866598,control,old_page,1
922855,2017-01-21 12:12:48.716355,control,old_page,0
788445,2017-01-24 13:29:25.701296,control,old_page,0
892448,2017-01-14 14:29:33.829003,treatment,new_page,0
906802,2017-01-11 14:55:09.448254,treatment,new_page,0
781715,2017-01-10 20:40:12.211820,control,old_page,1
674986,2017-01-17 18:25:39.325579,control,old_page,0
656366,2017-01-21 07:24:05.482480,treatment,new_page,0
662170,2017-01-07 22:24:57.688872,treatment,new_page,0
842292,2017-01-06 08:51:56.293645,control,old_page,0
633659,2017-01-22 23:33:51.761161,control,old_page,0
632787,2017-01-19 08:08:09.748060,control,old_page,0
883492,2017-01-21 08:51:59.216404,control,old_page,0
634945,2017-01-09 17:27:42.591332,control,old_page,0
820565,2017-01-06 09:44:10.597774,control,old_page,0
706207,2017-01-05 17:34:16.572405,control,old_page,0
656681,2017-01-17 16:28:13.814165,treatment,new_page,0
648958,2017-01-03 19:42:33.171819,treatment,new_page,0
916492,2017-01-05 15:27:34.891250,treatment,new_page,0
693176,2017-01-06 16:14:42.861970,treatment,new_page,1
642758,2017-01-18 19:39:48.720908,control,old_page,0
652805,2017-01-23 13:39:10.445498,control,old_page,0
827099,2017-01-20 11:13:16.364967,control,old_page,0
693109,2017-01-18 23:37:25.830652,treatment,new_page,0
636319,2017-01-21 09:09:40.620052,control,old_page,1
679007,2017-01-12 21:20:54.218054,treatment,new_page,0
897908,2017-01-03 18:57:10.231335,control,old_page,0
913784,2017-01-24 10:58:29.447853,control,old_page,0
676961,2017-01-15 11:54:20.511501,control,old_page,0
721895,2017-01-24 02:40:48.649865,treatment,new_page,0
886758,2017-01-19 00:27:38.171494,control,old_page,0
730094,2017-01-11 02:45:12.844464,control,old_page,0
756356,2017-01-10 02:38:17.268774,treatment,new_page,0
630953,2017-01-08 06:39:47.362797,control,old_page,0
860604,2017-01-03 17:26:43.748926,control,old_page,0
894157,2017-01-19 06:03:38.498508,control,old_page,0
636351,2017-01-11 00:22:57.731254,treatment,new_page,0
859768,2017-01-12 09:17:36.743263,treatment,new_page,0
714302,2017-01-06 23:53:41.716833,treatment,new_page,0
735259,2017-01-19 13:00:47.767789,treatment,new_page,0
708990,2017-01-03 19:00:12.911508,treatment,new_page,0
880126,2017-01-14 02:55:23.336226,treatment,new_page,0
894723,2017-01-05 03:14:26.699176,control,old_page,0
930297,2017-01-10 16:04:42.084351,control,old_page,0
708703,2017-01-13 11:40:16.405115,treatment,new_page,0
781521,2017-01-02 20:43:52.913067,control,old_page,1
783472,2017-01-10 12:16:50.000225,control,old_page,0
703308,2017-01-03 05:52:14.872303,control,old_page,0
652602,2017-01-17 11:26:09.717711,control,old_page,0
647222,2017-01-22 18:35:48.759938,treatment,new_page,0
645606,2017-01-05 23:22:45.931459,control,old_page,0
936705,2017-01-14 22:19:20.592399,treatment,new_page,0
898219,2017-01-11 14:59:19.741922,control,old_page,0
654174,2017-01-02 14:06:01.806791,treatment,new_page,1
932441,2017-01-17 23:38:49.397429,treatment,new_page,0
796056,2017-01-22 20:47:21.557273,control,old_page,0
663977,2017-01-18 13:23:13.860840,control,old_page,0
767913,2017-01-09 13:28:41.393533,treatment,old_page,0
876258,2017-01-09 04:14:57.571451,control,old_page,0
710931,2017-01-09 19:07:53.732335,control,old_page,0
915909,2017-01-19 18:47:07.945344,control,old_page,0
653380,2017-01-19 19:37:18.030762,control,old_page,0
934735,2017-01-11 23:48:34.211970,control,old_page,0
931011,2017-01-14 12:35:27.693383,treatment,new_page,1
907503,2017-01-10 11:08:56.150865,control,old_page,1
791698,2017-01-18 06:48:29.249494,control,old_page,0
771752,2017-01-17 01:45:27.973823,treatment,new_page,0
660973,2017-01-06 11:50:58.652856,treatment,new_page,0
861124,2017-01-14 16:45:03.624073,control,old_page,0
805404,2017-01-19 02:32:38.588043,treatment,new_page,0
920290,2017-01-12 01:47:41.077579,treatment,new_page,0
688210,2017-01-11 11:42:24.446022,control,old_page,0
844060,2017-01-20 15:49:20.190373,treatment,new_page,1
897233,2017-01-23 23:58:07.789635,control,old_page,1
744129,2017-01-06 02:09:39.188662,treatment,new_page,0
866772,2017-01-14 01:15:42.491187,treatment,new_page,0
745984,2017-01-11 18:05:38.315110,treatment,new_page,0
931453,2017-01-04 19:39:06.158865,control,old_page,0
756828,2017-01-20 06:59:00.161472,control,old_page,0
924465,2017-01-13 08:37:42.076082,treatment,new_page,0
885871,2017-01-22 22:52:05.043840,control,old_page,0
792831,2017-01-13 19:39:45.699533,treatment,new_page,0
719984,2017-01-04 16:28:28.811318,control,old_page,0
822723,2017-01-08 18:33:05.358536,control,old_page,0
703195,2017-01-20 23:12:50.787517,treatment,new_page,0
816889,2017-01-13 03:37:23.099998,treatment,new_page,1
794369,2017-01-10 13:28:14.252117,control,old_page,0
718658,2017-01-20 01:10:08.135004,treatment,new_page,0
803530,2017-01-09 14:51:45.762820,control,old_page,0
787047,2017-01-22 08:20:00.243742,treatment,new_page,0
697120,2017-01-23 03:33:52.957366,control,old_page,0
724156,2017-01-05 09:55:27.873458,treatment,new_page,0
806049,2017-01-07 19:55:10.645140,control,old_page,0
639983,2017-01-07 12:33:03.777671,treatment,new_page,1
700599,2017-01-21 12:42:02.179718,control,old_page,0
923869,2017-01-18 19:45:14.719683,control,old_page,0
771538,2017-01-06 06:26:14.794799,control,old_page,0
800721,2017-01-06 18:04:43.551659,treatment,new_page,1
665027,2017-01-17 21:30:24.547324,control,old_page,0
939927,2017-01-15 13:06:12.269660,control,old_page,0
659189,2017-01-21 17:24:06.229945,treatment,new_page,0
918136,2017-01-09 07:42:48.746497,control,old_page,0
669926,2017-01-21 21:56:50.598277,treatment,new_page,0
786937,2017-01-06 21:03:58.435543,control,old_page,0
688425,2017-01-07 14:11:51.718255,control,old_page,0
911691,2017-01-11 13:03:27.559628,treatment,new_page,0
841862,2017-01-08 10:26:18.282707,treatment,new_page,0
787214,2017-01-06 15:40:19.093116,treatment,new_page,0
749189,2017-01-04 02:57:56.454392,treatment,new_page,0
788305,2017-01-17 23:19:44.891798,treatment,new_page,0
673140,2017-01-22 08:43:50.505143,control,old_page,0
915390,2017-01-12 11:33:16.808052,treatment,new_page,0
688758,2017-01-12 07:36:14.546685,control,old_page,1
874169,2017-01-22 12:44:48.281415,treatment,new_page,0
929425,2017-01-24 06:07:50.852013,treatment,new_page,0
927173,2017-01-10 09:26:59.345364,control,old_page,0
691645,2017-01-20 05:48:23.812215,control,old_page,0
742347,2017-01-24 08:46:11.889540,control,old_page,0
902364,2017-01-22 20:57:28.142305,control,old_page,0
913337,2017-01-04 11:45:33.028139,treatment,new_page,1
773481,2017-01-19 01:33:51.351785,treatment,new_page,0
918164,2017-01-14 15:10:10.520714,control,old_page,0
826917,2017-01-05 21:48:05.859242,treatment,new_page,0
940191,2017-01-08 03:26:06.404926,treatment,new_page,0
737233,2017-01-06 18:23:02.655427,control,old_page,0
757202,2017-01-22 10:31:21.658857,control,old_page,0
812688,2017-01-23 12:17:49.137505,treatment,new_page,0
864556,2017-01-24 06:26:11.051822,control,old_page,0
713585,2017-01-06 04:46:28.130101,control,old_page,1
711033,2017-01-19 21:10:49.637488,treatment,new_page,0
889982,2017-01-19 12:59:50.072149,treatment,new_page,0
649955,2017-01-16 01:55:54.056274,control,old_page,0
648217,2017-01-13 04:09:26.666437,treatment,new_page,0
743156,2017-01-20 13:22:58.953955,control,old_page,0
936200,2017-01-05 21:33:40.171130,control,old_page,0
882564,2017-01-10 19:47:46.711621,control,old_page,0
644409,2017-01-18 13:08:27.366163,control,old_page,0
877707,2017-01-20 15:01:12.528184,control,old_page,0
881474,2017-01-05 01:39:17.578561,control,old_page,0
880957,2017-01-10 15:57:17.738222,control,old_page,0
673959,2017-01-12 15:27:15.268998,treatment,new_page,0
942503,2017-01-09 07:34:24.414891,treatment,new_page,1
744428,2017-01-04 12:33:58.837265,treatment,new_page,1
818257,2017-01-20 21:29:58.068157,control,old_page,0
664109,2017-01-11 15:19:30.471145,control,old_page,0
704810,2017-01-07 00:48:07.359946,treatment,new_page,0
941622,2017-01-24 07:28:50.656754,treatment,new_page,0
745666,2017-01-20 20:05:25.169623,control,old_page,0
728053,2017-01-13 13:36:58.392543,treatment,new_page,0
924115,2017-01-19 09:35:19.316858,treatment,new_page,0
646464,2017-01-02 19:04:18.858072,treatment,new_page,0
663568,2017-01-13 01:44:36.739708,control,old_page,0
846938,2017-01-24 04:56:23.152421,control,old_page,0
